location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
11,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,11
12,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,260
13,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,176
15,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,6
16,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,1
17,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,104
18,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,102
19,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,19
20,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,20
21,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,66
22,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,188
23,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,3
24,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,109
25,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,14
26,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,46
27,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,43
28,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,165
29,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,56
30,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,5
31,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,16
32,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,12
33,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,0
34,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,76
35,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,56
36,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,107
37,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,211
38,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,2
39,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,115
40,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,59
41,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,5
42,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,179
44,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,0
45,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,163
46,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,9
47,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,130
48,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,744
49,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,11
50,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,1
51,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,186
53,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,35
54,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,66
55,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,17
56,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,5
72,NA,NA,2022-10-29,wk inc flu hosp,NA,NA,76
US,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,6571
01,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,360
02,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,10
04,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,84
05,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,141
06,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,456
08,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,32
09,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,41
10,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,11
11,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,36
12,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,304
13,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,217
15,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,8
16,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,20
17,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,181
18,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,149
19,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,16
20,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,37
21,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,139
22,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,170
23,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,3
24,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,165
25,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,31
26,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,59
27,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,85
28,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,255
29,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,71
30,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,5
31,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,28
32,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,31
33,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,3
34,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,183
35,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,97
36,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,206
37,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,281
38,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,5
39,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,211
40,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,46
41,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,46
42,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,238
44,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,3
45,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,258
46,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,9
47,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,261
48,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,984
49,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,5
50,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,1
51,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,315
53,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,42
54,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,84
55,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,34
56,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,8
72,NA,NA,2022-11-05,wk inc flu hosp,NA,NA,106
US,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,8848
01,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,303
02,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,20
04,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,153
05,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,212
06,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,928
08,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,61
09,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,58
10,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,15
11,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,44
12,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,490
13,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,250
15,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,25
16,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,14
17,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,276
18,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,141
19,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,23
20,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,49
21,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,227
22,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,167
23,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,11
24,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,224
25,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,43
26,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,90
27,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,182
28,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,258
29,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,115
30,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,12
31,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,21
32,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,80
33,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,5
34,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,309
35,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,154
36,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,300
37,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,371
38,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,10
39,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,244
40,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,85
41,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,45
42,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,366
44,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,6
45,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,254
46,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,13
47,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,317
48,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,1129
49,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,14
50,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,0
51,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,339
53,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,105
54,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,130
55,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,50
56,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,13
72,NA,NA,2022-11-12,wk inc flu hosp,NA,NA,97
US,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,11427
01,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,226
02,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,38
04,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,339
05,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,218
06,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,1616
08,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,114
09,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,104
10,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,53
11,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,35
12,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,504
13,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,193
15,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,10
16,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,60
17,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,447
18,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,264
19,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,37
20,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,68
21,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,313
22,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,177
23,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,14
24,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,218
25,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,79
26,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,193
27,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,268
28,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,243
29,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,221
30,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,12
31,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,43
32,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,157
33,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,7
34,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,324
35,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,159
36,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,508
37,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,369
38,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,12
39,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,329
40,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,177
41,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,129
42,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,438
44,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,3
45,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,215
46,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,28
47,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,300
48,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,1230
49,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,8
50,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,2
51,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,273
53,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,270
54,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,135
55,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,109
56,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,47
72,NA,NA,2022-11-19,wk inc flu hosp,NA,NA,91
US,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,19846
01,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,261
02,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,66
04,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,612
05,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,435
06,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,2790
08,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,157
09,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,199
10,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,48
11,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,70
12,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,803
13,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,251
15,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,12
16,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,155
17,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,915
18,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,505
19,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,139
20,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,187
21,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,603
22,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,240
23,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,34
24,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,332
25,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,221
26,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,313
27,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,382
28,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,282
29,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,548
30,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,50
31,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,62
32,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,252
33,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,12
34,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,581
35,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,190
36,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,871
37,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,467
38,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,28
39,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,646
40,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,426
41,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,406
42,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,825
44,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,16
45,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,233
46,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,63
47,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,534
48,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,1929
49,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,29
50,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,15
51,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,440
53,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,605
54,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,209
55,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,255
56,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,45
72,NA,NA,2022-11-26,wk inc flu hosp,NA,NA,97
US,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,26333
01,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,351
02,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,58
04,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,821
05,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,468
06,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,3138
08,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,160
09,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,424
10,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,79
11,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,56
12,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,896
13,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,252
15,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,12
16,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,189
17,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,1125
18,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,826
19,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,201
20,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,303
21,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,807
22,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,294
23,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,110
24,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,405
25,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,446
26,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,485
27,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,447
28,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,258
29,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,861
30,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,71
31,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,97
32,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,397
33,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,36
34,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,892
35,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,371
36,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,1350
37,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,600
38,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,49
39,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,966
40,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,829
41,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,546
42,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,1330
44,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,26
45,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,223
46,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,70
47,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,660
48,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,2139
49,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,36
50,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,34
51,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,469
53,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,716
54,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,320
55,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,474
56,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,73
72,NA,NA,2022-12-03,wk inc flu hosp,NA,NA,87
US,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,23851
01,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,223
02,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,77
04,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,759
05,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,331
06,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,2275
08,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,243
09,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,419
10,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,28
11,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,42
12,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,789
13,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,172
15,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,11
16,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,195
17,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,973
18,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,851
19,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,235
20,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,253
21,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,691
22,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,253
23,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,120
24,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,319
25,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,578
26,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,601
27,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,325
28,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,171
29,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,861
30,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,104
31,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,133
32,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,366
33,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,73
34,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,738
35,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,417
36,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,1531
37,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,385
38,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,59
39,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,952
40,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,871
41,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,698
42,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,1180
44,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,50
45,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,163
46,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,85
47,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,462
48,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,1781
49,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,64
50,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,45
51,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,338
53,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,707
54,NA,NA,2022-12-10,wk inc flu hosp,NA,NA,236
